date,year,time,site,block,treatment,site_type,wetland_id,pair_id,temp,water,wind,species,method,25m,50m,total
6/9/2023,2023,8:24,halidon,4,none,wetland,UP05A,HH05,74,,2,BHCO,,,1,1
6/9/2023,2023,7:20,halidon,4,none,wetland,HH01,UP01A,70,no,0,NOMO,,1,,1
6/9/2023,2023,7:20,halidon,4,none,wetland,HH01,UP01A,70,no,0,COYE,,1,1,2
6/9/2023,2023,7:20,halidon,4,none,wetland,HH01,UP01A,70,no,0,NOCA,,1,,1
6/9/2023,2023,7:20,halidon,4,none,wetland,HH01,UP01A,70,no,0,BHCO,,1,1,2
6/9/2023,2023,7:20,halidon,4,none,wetland,HH01,UP01A,70,no,0,BGGN,,2,,2
6/9/2023,2023,7:20,halidon,4,none,wetland,HH01,UP01A,70,no,0,BHNU,,1,,1
6/9/2023,2023,7:20,halidon,4,none,wetland,HH01,UP01A,70,no,0,GCFL,,1,,1
6/9/2023,2023,7:20,halidon,4,none,wetland,HH01,UP01A,70,no,0,BLGR,,,1,1
6/9/2023,2023,7:31,halidon,4,none,upland,UP02A,HH02,71,,3,EABL,,1,,1
6/9/2023,2023,7:31,halidon,4,none,upland,UP02A,HH02,71,,3,NOMO,,,1,1
6/9/2023,2023,7:31,halidon,4,none,upland,UP02A,HH02,71,,3,COYE,,2,,2
6/9/2023,2023,7:31,halidon,4,none,upland,UP02A,HH02,71,,3,INBU,,1,,1
6/9/2023,2023,7:31,halidon,4,none,upland,UP02A,HH02,71,,3,BHNU,,1,2,3
6/9/2023,2023,7:31,halidon,4,none,upland,UP02A,HH02,71,,3,BHCO,,,1,1
6/9/2023,2023,7:31,halidon,4,none,upland,UP02A,HH02,71,,3,TUTI,,1,,1
6/9/2023,2023,7:31,halidon,4,none,upland,UP02A,HH02,71,,3,CHSP,,,1,1
6/9/2023,2023,7:42,halidon,4,none,upland,UP01A,HH01,72,,3,YBCH,,,1,1
6/9/2023,2023,7:42,halidon,4,none,upland,UP01A,HH01,72,,3,INBU,,,1,1
6/9/2023,2023,7:42,halidon,4,none,upland,UP01A,HH01,72,,3,COYE,,,1,1
6/9/2023,2023,7:42,halidon,4,none,upland,UP01A,HH01,72,,3,BGGN,,1,,1
6/9/2023,2023,7:42,halidon,4,none,upland,UP01A,HH01,72,,3,CARW,,,1,1
6/13/2023,2023,7:49,halidon,1,canopy clear,upland,UP13A,HH13,73,,2,NOCA,,1,1,2
6/13/2023,2023,7:49,halidon,1,canopy clear,upland,UP13A,HH13,73,,2,GCFL,,1,1,2
6/13/2023,2023,7:49,halidon,1,canopy clear,upland,UP13A,HH13,73,,2,PIWA,,2,,2
6/13/2023,2023,7:49,halidon,1,canopy clear,upland,UP13A,HH13,73,,2,EABL,,,1,1
6/13/2023,2023,7:49,halidon,1,canopy clear,upland,UP13A,HH13,73,,2,SUTA,,1,,1
6/13/2023,2023,8:05,halidon,7,none,upland,UP30A,HH30,74,,0,BLGR,,2,,2
6/13/2023,2023,8:05,halidon,7,none,upland,UP30A,HH30,74,,0,EATO,,1,1,2
6/13/2023,2023,8:05,halidon,7,none,upland,UP30A,HH30,74,,0,CARW,,,1,1
6/13/2023,2023,8:05,halidon,7,none,upland,UP30A,HH30,74,,0,COYE,,1,,1
6/13/2023,2023,8:05,halidon,7,none,upland,UP30A,HH30,74,,0,NOCA,,,1,1
6/13/2023,2023,8:05,halidon,7,none,upland,UP30A,HH30,74,,0,DOWO,,,1,1
6/13/2023,2023,8:19,halidon,7,none,upland,UP43A,HH43,74,,1,NOCA,,1,,1
6/13/2023,2023,8:19,halidon,7,none,upland,UP43A,HH43,74,,1,CARW,,,1,1
6/13/2023,2023,8:19,halidon,7,none,upland,UP43A,HH43,74,,1,COYE,,1,1,2
6/13/2023,2023,8:19,halidon,7,none,upland,UP43A,HH43,74,,1,EATO,,,1,1
6/13/2023,2023,8:19,halidon,7,none,upland,UP43A,HH43,74,,1,MODO,,1,,1
6/13/2023,2023,7:08,halidon,2,canopy clear,upland,UP22A,HH22,71,,1,RHWO,,,1,1
6/13/2023,2023,7:08,halidon,2,canopy clear,upland,UP22A,HH22,71,,1,EABL,,,1,1
6/13/2023,2023,7:08,halidon,2,canopy clear,upland,UP22A,HH22,71,,1,NOMO,,,1,1
6/13/2023,2023,7:08,halidon,2,canopy clear,upland,UP22A,HH22,71,,1,EATO,,,1,1
6/13/2023,2023,7:08,halidon,2,canopy clear,upland,UP22A,HH22,71,,1,GCFL,,,1,1
6/13/2023,2023,7:08,halidon,2,canopy clear,upland,UP22A,HH22,71,,1,TUTI,,1,,1
6/13/2023,2023,7:08,halidon,2,canopy clear,upland,UP22A,HH22,71,,1,RBWO,,,1,1
6/13/2023,2023,7:08,halidon,2,canopy clear,upland,UP22A,HH22,71,,1,NOCA,,1,,1
6/13/2023,2023,7:08,halidon,2,canopy clear,upland,UP22A,HH22,71,,1,OROR,,,1,1
6/13/2023,2023,7:23,halidon,2,cut leave,wetland,HH17,UP17A,71,yes,1,COYE,,1,1,2
6/13/2023,2023,7:23,halidon,2,cut leave,wetland,HH17,UP17A,71,yes,1,EABL,,1,,1
6/13/2023,2023,7:23,halidon,2,cut leave,wetland,HH17,UP17A,71,yes,1,BGGN,,1,,1
6/13/2023,2023,7:23,halidon,2,cut leave,wetland,HH17,UP17A,71,yes,1,RBWO,,,1,1
6/13/2023,2023,7:23,halidon,2,cut leave,wetland,HH17,UP17A,71,yes,1,BASP,,,1,1
6/13/2023,2023,7:23,halidon,2,cut leave,wetland,HH17,UP17A,71,yes,1,BHNU,,,1,1
6/13/2023,2023,7:35,halidon,2,canopy clear,upland,UP17A,HH17,72,,0,TUTI,,,1,1
6/13/2023,2023,7:35,halidon,2,canopy clear,upland,UP17A,HH17,72,,0,NOCA,,,1,1
6/13/2023,2023,7:35,halidon,2,canopy clear,upland,UP17A,HH17,72,,0,BHNU,,2,,2
6/13/2023,2023,7:35,halidon,2,canopy clear,upland,UP17A,HH17,72,,0,DOWO,,,1,1
6/13/2023,2023,8:28,halidon,7,none,upland,UP45A,HH45,76,,0,OROR,,,1,1
6/13/2023,2023,8:28,halidon,7,none,upland,UP45A,HH45,76,,0,NOCA,,,1,1
6/13/2023,2023,8:28,halidon,7,none,upland,UP45A,HH45,76,,0,COYE,,1,1,2
6/13/2023,2023,8:28,halidon,7,none,upland,UP45A,HH45,76,,0,BLGR,,1,,1
6/13/2023,2023,8:28,halidon,7,none,upland,UP45A,HH45,76,,0,PRWA,,1,,1
6/13/2023,2023,8:41,halidon,7,none,wetland,HH43,UP43A,77,no,0,NOCA,,,1,1
6/13/2023,2023,8:41,halidon,7,none,wetland,HH43,UP43A,77,no,0,WEVI,,,1,1
6/13/2023,2023,8:41,halidon,7,none,wetland,HH43,UP43A,77,no,0,NOPA,,1,,1
6/13/2023,2023,8:41,halidon,7,none,wetland,HH43,UP43A,77,no,0,COYE,,,1,1
6/13/2023,2023,8:41,halidon,7,none,wetland,HH43,UP43A,77,no,0,CARW,,,1,1
6/13/2023,2023,8:41,halidon,7,none,wetland,HH43,UP43A,77,no,0,BGGN,,,1,1
6/14/2023,2023,6:32,halidon,7,none,upland,UP30A,HH30,69,,0,INBU,,,1,1
6/14/2023,2023,6:32,halidon,7,none,upland,UP30A,HH30,69,,0,EATO,,,1,1
6/14/2023,2023,6:32,halidon,7,none,upland,UP30A,HH30,69,,0,BLGR,,1,,1
6/14/2023,2023,6:32,halidon,7,none,upland,UP30A,HH30,69,,0,NOCA,,,1,1
6/14/2023,2023,6:32,halidon,7,none,upland,UP30A,HH30,69,,0,EAKI,,1,,1
6/14/2023,2023,6:32,halidon,7,none,upland,UP30A,HH30,69,,0,COYE,,,1,1
6/14/2023,2023,6:49,halidon,3,none,upland,UP50A,HH50,70,,1,TUTI,,1,,1
6/14/2023,2023,6:49,halidon,3,none,upland,UP50A,HH50,70,,1,BLJA,,1,,1
6/14/2023,2023,6:49,halidon,3,none,upland,UP50A,HH50,70,,1,INBU,,,1,1
6/14/2023,2023,6:49,halidon,3,none,upland,UP50A,HH50,70,,1,CACH,,2,,2
6/14/2023,2023,6:49,halidon,3,none,upland,UP50A,HH50,70,,1,YTWA,,,1,1
6/14/2023,2023,6:57,halidon,3,none,upland,UP03,HH49,70,,0,PIWA,,2,,2
6/14/2023,2023,6:57,halidon,3,none,upland,UP03,HH49,70,,0,GCFL,,1,,1
6/14/2023,2023,6:57,halidon,3,none,upland,UP03,HH49,70,,0,YTWA,,1,,1
6/14/2023,2023,6:57,halidon,3,none,upland,UP03,HH49,70,,0,NOCA,,,1,1
6/14/2023,2023,6:57,halidon,3,none,upland,UP03,HH49,70,,0,RBWO,,,1,1
6/14/2023,2023,6:57,halidon,3,none,upland,UP03,HH49,70,,0,TUTI,,1,1,2
6/14/2023,2023,6:57,halidon,3,none,upland,UP03,HH49,70,,0,CACH,,1,,1
6/14/2023,2023,6:57,halidon,3,none,upland,UP03,HH49,70,,0,DOWO,,,1,1
6/14/2023,2023,6:57,halidon,3,none,upland,UP03,HH49,70,,0,KILL,,,1,1
6/14/2023,2023,7:08,halidon,3,cut remove,upland,HH50,UP50A,71,no,3,YTWA,,1,1,2
6/14/2023,2023,7:08,halidon,3,cut remove,upland,HH50,UP50A,71,no,3,PIWA,,,2,2
6/14/2023,2023,7:08,halidon,3,cut remove,upland,HH50,UP50A,71,no,3,NOCA,,,1,1
6/14/2023,2023,7:08,halidon,3,cut remove,upland,HH50,UP50A,71,no,3,NOMO,,1,,1
6/14/2023,2023,7:08,halidon,3,cut remove,upland,HH50,UP50A,71,no,3,BASP,,,1,1
6/14/2023,2023,7:08,halidon,3,cut remove,upland,HH50,UP50A,71,no,3,RBWO,,,1,1
6/14/2023,2023,7:54,halidon,7,none,upland,UP46A,HH46,73,,4,COYE,,,1,1
6/14/2023,2023,7:54,halidon,7,none,upland,UP46A,HH46,73,,4,BASP,,,1,1
6/14/2023,2023,7:54,halidon,7,none,upland,UP46A,HH46,73,,4,TUTI,,,1,1
6/14/2023,2023,7:54,halidon,7,none,upland,UP46A,HH46,73,,4,BLGR,,1,,1
6/14/2023,2023,7:54,halidon,7,none,upland,UP46A,HH46,73,,4,EATO,,,1,1
6/14/2023,2023,8:06,halidon,7,none,wetland,HH46,UP46A,74,yes,2,RBWO,,2,,2
6/14/2023,2023,8:06,halidon,7,none,wetland,HH46,UP46A,74,yes,2,COYE,,2,1,3
6/14/2023,2023,8:06,halidon,7,none,wetland,HH46,UP46A,74,yes,2,NOCA,,2,,2
6/14/2023,2023,8:06,halidon,7,none,wetland,HH46,UP46A,74,yes,2,BGGN,,1,,1
6/14/2023,2023,8:06,halidon,7,none,wetland,HH46,UP46A,74,yes,2,RTHU,,1,,1
6/14/2023,2023,8:06,halidon,7,none,wetland,HH46,UP46A,74,yes,2,YBCH,,1,,1
6/14/2023,2023,8:16,halidon,7,none,wetland,HH45,UP45A,74,no,1,COYE,,1,1,2
6/14/2023,2023,8:16,halidon,7,none,wetland,HH45,UP45A,74,no,1,BASP,,,1,1
6/14/2023,2023,8:16,halidon,7,none,wetland,HH45,UP45A,74,no,1,NOCA,,,1,1
6/14/2023,2023,8:16,halidon,7,none,wetland,HH45,UP45A,74,no,1,EABL,,,1,1
6/14/2023,2023,7:19,halidon,3,none,wetland,HH49,UP03,72,no,0,NOCA,,2,,2
6/14/2023,2023,7:19,halidon,3,none,wetland,HH49,UP03,72,no,0,PIWA,,3,,3
6/14/2023,2023,7:19,halidon,3,none,wetland,HH49,UP03,72,no,0,BASP,,,1,1
6/14/2023,2023,7:19,halidon,3,none,wetland,HH49,UP03,72,no,0,RHWO,,2,,2
6/14/2023,2023,7:19,halidon,3,none,wetland,HH49,UP03,72,no,0,EAWP,,,1,1
6/14/2023,2023,7:30,halidon,3,cut leave,wetland,HH48,UP48A,72,yes,2,DOWO,,1,,1
6/14/2023,2023,7:30,halidon,3,cut leave,wetland,HH48,UP48A,72,yes,2,NOCA,,2,,2
6/14/2023,2023,7:30,halidon,3,cut leave,wetland,HH48,UP48A,72,yes,2,TUTI,,,2,2
6/14/2023,2023,7:30,halidon,3,cut leave,wetland,HH48,UP48A,72,yes,2,BLGR,,,1,1
6/14/2023,2023,7:40,halidon,3,canopy clear,upland,UP48A,HH48,73,,1,NOCA,,1,,1
6/14/2023,2023,7:40,halidon,3,canopy clear,upland,UP48A,HH48,73,,1,TUTI,,,1,1
6/14/2023,2023,7:40,halidon,3,canopy clear,upland,UP48A,HH48,73,,1,DOWO,,1,,1
6/14/2023,2023,7:40,halidon,3,canopy clear,upland,UP48A,HH48,73,,1,CACH,,2,,2
6/14/2023,2023,7:40,halidon,3,canopy clear,upland,UP48A,HH48,73,,1,RBWO,,,1,1
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,0
